assetCode,time,sourceTimestamp,firstCreated,sourceId,headline,urgency,takeSequence,provider,subjects,audiences,bodySize,companyCount,headlineTag,marketCommentary,sentenceCount,wordCount,assetCodes,assetName,firstMentionSentence,relevance,sentimentClass,sentimentNegative,sentimentNeutral,sentimentPositive,sentimentWordCount,noveltyCount12H,noveltyCount24H,noveltyCount3D,noveltyCount5D,noveltyCount7D,volumeCounts12H,volumeCounts24H,volumeCounts3D,volumeCounts5D,volumeCounts7D
015760.KS,2007-01-02,2007-01-02 01:36:36+00:00,2007-01-02 01:35:31+00:00,e329fbd8b22f6d8d,Korea Hot Stocks-KEPCO up on S. Korea tariff hike,3,2,RTRS,"{'XREF', 'RET', 'ELG', 'DIV', 'RTRS', 'ENR', 'LEN', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'E', 'MF', 'PSC', 'O', 'OIL'}",2414,1,,True,74,557,"['015760.KS', 'KEP.N']",Korea Electric Power Corp,1,1.0,1,0.0422667,0.155255,0.802478,177,1,1,1,1,1,1,1,1,5,5
KEP.N,2007-01-02,2007-01-02 01:36:36+00:00,2007-01-02 01:35:31+00:00,e329fbd8b22f6d8d,Korea Hot Stocks-KEPCO up on S. Korea tariff hike,3,2,RTRS,"{'XREF', 'RET', 'ELG', 'DIV', 'RTRS', 'ENR', 'LEN', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'E', 'MF', 'PSC', 'O', 'OIL'}",2414,1,,True,74,557,"['015760.KS', 'KEP.N']",Korea Electric Power Corp,1,1.0,1,0.0422667,0.155255,0.802478,177,1,1,1,1,1,1,1,1,5,5
RBS,2007-01-02,2007-01-02 01:42:26+00:00,2007-01-02 01:42:26+00:00,a5245326d6a68716,PRESS DIGEST - British business - Jan 1,3,1,RTRS,"{'GB', 'RTRS', 'PRESS', 'LEN'}","{'M', 'U', 'PGE', 'PMF', 'EMK', 'DNP', 'SOF', 'C', 'T', 'E', 'D', 'MTL', 'G', 'PSC', 'GRO', 'O', 'OIL', 'RNP', 'UKI'}",4733,5,PRESS DIGEST,False,26,795,"['RBS', 'RBS.L', 'RBS.DE']",Royal Bank of Scotland Group PLC,13,0.353553,1,0.0669956,0.143219,0.7897850000000001,98,1,1,1,1,1,1,1,3,9,10
RBS.L,2007-01-02,2007-01-02 01:42:26+00:00,2007-01-02 01:42:26+00:00,a5245326d6a68716,PRESS DIGEST - British business - Jan 1,3,1,RTRS,"{'GB', 'RTRS', 'PRESS', 'LEN'}","{'M', 'U', 'PGE', 'PMF', 'EMK', 'DNP', 'SOF', 'C', 'T', 'E', 'D', 'MTL', 'G', 'PSC', 'GRO', 'O', 'OIL', 'RNP', 'UKI'}",4733,5,PRESS DIGEST,False,26,795,"['RBS', 'RBS.L', 'RBS.DE']",Royal Bank of Scotland Group PLC,13,0.353553,1,0.0669956,0.143219,0.7897850000000001,98,1,1,1,1,1,1,1,3,9,10
RBS.DE,2007-01-02,2007-01-02 01:42:26+00:00,2007-01-02 01:42:26+00:00,a5245326d6a68716,PRESS DIGEST - British business - Jan 1,3,1,RTRS,"{'GB', 'RTRS', 'PRESS', 'LEN'}","{'M', 'U', 'PGE', 'PMF', 'EMK', 'DNP', 'SOF', 'C', 'T', 'E', 'D', 'MTL', 'G', 'PSC', 'GRO', 'O', 'OIL', 'RNP', 'UKI'}",4733,5,PRESS DIGEST,False,26,795,"['RBS', 'RBS.L', 'RBS.DE']",Royal Bank of Scotland Group PLC,13,0.353553,1,0.0669956,0.143219,0.7897850000000001,98,1,1,1,1,1,1,1,3,9,10
RBS,2007-01-02,2007-01-02 02:57:39+00:00,2007-01-02 02:57:39+00:00,6aca298afe64aa9d,PRESS DIGEST - Financial Times - Jan 2,3,1,RTRS,"{'GB', 'RTRS', 'PRESS', 'LEN'}","{'M', 'U', 'PGE', 'PMF', 'EMK', 'DNP', 'SOF', 'C', 'T', 'E', 'D', 'MTL', 'G', 'PSC', 'GRO', 'O', 'OIL', 'RNP', 'UKI'}",6134,5,PRESS DIGEST,False,30,1011,"['RBS', 'RBS.L', 'RBS.DE']",Royal Bank of Scotland Group PLC,23,0.288675,0,0.0164505,0.92356,0.0599895,83,0,0,0,0,0,2,2,4,10,11
RBS.L,2007-01-02,2007-01-02 02:57:39+00:00,2007-01-02 02:57:39+00:00,6aca298afe64aa9d,PRESS DIGEST - Financial Times - Jan 2,3,1,RTRS,"{'GB', 'RTRS', 'PRESS', 'LEN'}","{'M', 'U', 'PGE', 'PMF', 'EMK', 'DNP', 'SOF', 'C', 'T', 'E', 'D', 'MTL', 'G', 'PSC', 'GRO', 'O', 'OIL', 'RNP', 'UKI'}",6134,5,PRESS DIGEST,False,30,1011,"['RBS', 'RBS.L', 'RBS.DE']",Royal Bank of Scotland Group PLC,23,0.288675,0,0.0164505,0.92356,0.0599895,83,0,0,0,0,0,2,2,4,10,11
RBS.DE,2007-01-02,2007-01-02 02:57:39+00:00,2007-01-02 02:57:39+00:00,6aca298afe64aa9d,PRESS DIGEST - Financial Times - Jan 2,3,1,RTRS,"{'GB', 'RTRS', 'PRESS', 'LEN'}","{'M', 'U', 'PGE', 'PMF', 'EMK', 'DNP', 'SOF', 'C', 'T', 'E', 'D', 'MTL', 'G', 'PSC', 'GRO', 'O', 'OIL', 'RNP', 'UKI'}",6134,5,PRESS DIGEST,False,30,1011,"['RBS', 'RBS.L', 'RBS.DE']",Royal Bank of Scotland Group PLC,23,0.288675,0,0.0164505,0.92356,0.0599895,83,0,0,0,0,0,2,2,4,10,11
NDAQ.O,2007-01-02,2007-01-02 02:57:39+00:00,2007-01-02 02:57:39+00:00,6aca298afe64aa9d,PRESS DIGEST - Financial Times - Jan 2,3,1,RTRS,"{'GB', 'RTRS', 'PRESS', 'LEN'}","{'M', 'U', 'PGE', 'PMF', 'EMK', 'DNP', 'SOF', 'C', 'T', 'E', 'D', 'MTL', 'G', 'PSC', 'GRO', 'O', 'OIL', 'RNP', 'UKI'}",6134,5,PRESS DIGEST,False,30,1011,"['NDAQ.O', 'NDAQ.OQ']",Nasdaq Inc,27,0.096225,1,0.11861400000000001,0.385914,0.495472,69,0,0,0,0,0,0,0,2,22,26
NDAQ.OQ,2007-01-02,2007-01-02 02:57:39+00:00,2007-01-02 02:57:39+00:00,6aca298afe64aa9d,PRESS DIGEST - Financial Times - Jan 2,3,1,RTRS,"{'GB', 'RTRS', 'PRESS', 'LEN'}","{'M', 'U', 'PGE', 'PMF', 'EMK', 'DNP', 'SOF', 'C', 'T', 'E', 'D', 'MTL', 'G', 'PSC', 'GRO', 'O', 'OIL', 'RNP', 'UKI'}",6134,5,PRESS DIGEST,False,30,1011,"['NDAQ.O', 'NDAQ.OQ']",Nasdaq Inc,27,0.096225,1,0.11861400000000001,0.385914,0.495472,69,0,0,0,0,0,0,0,2,22,26
015760.KS,2007-01-02,2007-01-02 03:10:08+00:00,2007-01-02 03:10:08+00:00,eb1cf8baf41533ad,Seoul stocks flat; Hyundai Motor up on outlook,3,1,RTRS,"{'CHE', 'MAC', 'DRV', 'WEU', 'ELG', 'STX', 'SHP', 'ELC', 'RTRS', 'LEN', 'EMRG', 'CON', 'KR', 'EUROPE', 'ASIA', 'AUT'}","{'PMF', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",2982,3,,False,22,525,"['015760.KS', 'KEP.N']",Korea Electric Power Corp,4,0.149071,-1,0.6518609999999999,0.12269200000000001,0.22544699999999998,97,0,0,0,0,0,3,3,3,7,7
KEP.N,2007-01-02,2007-01-02 03:10:08+00:00,2007-01-02 03:10:08+00:00,eb1cf8baf41533ad,Seoul stocks flat; Hyundai Motor up on outlook,3,1,RTRS,"{'CHE', 'MAC', 'DRV', 'WEU', 'ELG', 'STX', 'SHP', 'ELC', 'RTRS', 'LEN', 'EMRG', 'CON', 'KR', 'EUROPE', 'ASIA', 'AUT'}","{'PMF', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",2982,3,,False,22,525,"['015760.KS', 'KEP.N']",Korea Electric Power Corp,4,0.149071,-1,0.6518609999999999,0.12269200000000001,0.22544699999999998,97,0,0,0,0,0,3,3,3,7,7
060000.KS,2007-01-02,2007-01-02 03:16:37+00:00,2007-01-02 03:10:08+00:00,3ae81b8fbf6e4d3d,Seoul stocks flat; Hyundai Motor up on outlook,3,2,RTRS,"{'CHE', 'MAC', 'DRV', 'WEU', 'ELG', 'STX', 'SHP', 'ELC', 'RTRS', 'LEN', 'EMRG', 'CON', 'KR', 'EUROPE', 'XREF', 'ASIA', 'AUT'}","{'PMF', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",4522,7,,False,89,904,"['060000.KS', 'KB.N']",Kookmin Bank,19,0.100504,-1,0.6950109999999999,0.112329,0.192661,65,0,0,0,0,2,1,1,1,3,8
KB.N,2007-01-02,2007-01-02 03:16:37+00:00,2007-01-02 03:10:08+00:00,3ae81b8fbf6e4d3d,Seoul stocks flat; Hyundai Motor up on outlook,3,2,RTRS,"{'CHE', 'MAC', 'DRV', 'WEU', 'ELG', 'STX', 'SHP', 'ELC', 'RTRS', 'LEN', 'EMRG', 'CON', 'KR', 'EUROPE', 'XREF', 'ASIA', 'AUT'}","{'PMF', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",4522,7,,False,89,904,"['060000.KS', 'KB.N']",Kookmin Bank,19,0.100504,-1,0.6950109999999999,0.112329,0.192661,65,0,0,0,0,2,1,1,1,3,8
WF.N,2007-01-02,2007-01-02 03:16:37+00:00,2007-01-02 03:10:08+00:00,3ae81b8fbf6e4d3d,Seoul stocks flat; Hyundai Motor up on outlook,3,2,RTRS,"{'CHE', 'MAC', 'DRV', 'WEU', 'ELG', 'STX', 'SHP', 'ELC', 'RTRS', 'LEN', 'EMRG', 'CON', 'KR', 'EUROPE', 'XREF', 'ASIA', 'AUT'}","{'PMF', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",4522,7,,False,89,904,"['WF.N', '053000.KS']",Woori Finance Holdings Co Ltd,20,0.100504,-1,0.504161,0.153085,0.342754,68,0,0,0,0,0,1,1,1,1,3
053000.KS,2007-01-02,2007-01-02 03:16:37+00:00,2007-01-02 03:10:08+00:00,3ae81b8fbf6e4d3d,Seoul stocks flat; Hyundai Motor up on outlook,3,2,RTRS,"{'CHE', 'MAC', 'DRV', 'WEU', 'ELG', 'STX', 'SHP', 'ELC', 'RTRS', 'LEN', 'EMRG', 'CON', 'KR', 'EUROPE', 'XREF', 'ASIA', 'AUT'}","{'PMF', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",4522,7,,False,89,904,"['WF.N', '053000.KS']",Woori Finance Holdings Co Ltd,20,0.100504,-1,0.504161,0.153085,0.342754,68,0,0,0,0,0,1,1,1,1,3
015760.KS,2007-01-02,2007-01-02 03:16:37+00:00,2007-01-02 03:10:08+00:00,3ae81b8fbf6e4d3d,Seoul stocks flat; Hyundai Motor up on outlook,3,2,RTRS,"{'CHE', 'MAC', 'DRV', 'WEU', 'ELG', 'STX', 'SHP', 'ELC', 'RTRS', 'LEN', 'EMRG', 'CON', 'KR', 'EUROPE', 'XREF', 'ASIA', 'AUT'}","{'PMF', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",4522,7,,False,89,904,"['015760.KS', 'KEP.N']",Korea Electric Power Corp,4,0.100504,-1,0.6518609999999999,0.12269200000000001,0.22544699999999998,97,1,1,1,1,1,4,4,4,8,8
KEP.N,2007-01-02,2007-01-02 03:16:37+00:00,2007-01-02 03:10:08+00:00,3ae81b8fbf6e4d3d,Seoul stocks flat; Hyundai Motor up on outlook,3,2,RTRS,"{'CHE', 'MAC', 'DRV', 'WEU', 'ELG', 'STX', 'SHP', 'ELC', 'RTRS', 'LEN', 'EMRG', 'CON', 'KR', 'EUROPE', 'XREF', 'ASIA', 'AUT'}","{'PMF', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",4522,7,,False,89,904,"['015760.KS', 'KEP.N']",Korea Electric Power Corp,4,0.100504,-1,0.6518609999999999,0.12269200000000001,0.22544699999999998,97,1,1,1,1,1,4,4,4,8,8
RYAAY.OQ,2007-01-02,2007-01-02 03:23:16+00:00,2007-01-02 03:23:16+00:00,428e7beecace9171,UPDATE 1-AirAsia to announce new service on Friday,3,1,RTRS,"{'ID', 'NEWS', 'MRG', 'GB', 'AU', 'RTRS', 'MY', 'LEN', 'EMRG', 'TH', 'ASIA'}","{'PCO', 'EMK', 'DNP', 'E', 'PSC', 'SI', 'RNP', 'UKI'}",2497,4,UPDATE 1,False,23,466,"['RYAAY.OQ', 'RYAAY.O', 'RYA.F', 'RYA.I', 'RYA.L']",Ryanair Holdings PLC,0,0.267261,0,0.23744,0.385467,0.377092,466,0,0,0,0,0,1,2,2,14,17
RYAAY.O,2007-01-02,2007-01-02 03:23:16+00:00,2007-01-02 03:23:16+00:00,428e7beecace9171,UPDATE 1-AirAsia to announce new service on Friday,3,1,RTRS,"{'ID', 'NEWS', 'MRG', 'GB', 'AU', 'RTRS', 'MY', 'LEN', 'EMRG', 'TH', 'ASIA'}","{'PCO', 'EMK', 'DNP', 'E', 'PSC', 'SI', 'RNP', 'UKI'}",2497,4,UPDATE 1,False,23,466,"['RYAAY.OQ', 'RYAAY.O', 'RYA.F', 'RYA.I', 'RYA.L']",Ryanair Holdings PLC,0,0.267261,0,0.23744,0.385467,0.377092,466,0,0,0,0,0,1,2,2,14,17
RYA.F,2007-01-02,2007-01-02 03:23:16+00:00,2007-01-02 03:23:16+00:00,428e7beecace9171,UPDATE 1-AirAsia to announce new service on Friday,3,1,RTRS,"{'ID', 'NEWS', 'MRG', 'GB', 'AU', 'RTRS', 'MY', 'LEN', 'EMRG', 'TH', 'ASIA'}","{'PCO', 'EMK', 'DNP', 'E', 'PSC', 'SI', 'RNP', 'UKI'}",2497,4,UPDATE 1,False,23,466,"['RYAAY.OQ', 'RYAAY.O', 'RYA.F', 'RYA.I', 'RYA.L']",Ryanair Holdings PLC,0,0.267261,0,0.23744,0.385467,0.377092,466,0,0,0,0,0,1,2,2,14,17
RYA.I,2007-01-02,2007-01-02 03:23:16+00:00,2007-01-02 03:23:16+00:00,428e7beecace9171,UPDATE 1-AirAsia to announce new service on Friday,3,1,RTRS,"{'ID', 'NEWS', 'MRG', 'GB', 'AU', 'RTRS', 'MY', 'LEN', 'EMRG', 'TH', 'ASIA'}","{'PCO', 'EMK', 'DNP', 'E', 'PSC', 'SI', 'RNP', 'UKI'}",2497,4,UPDATE 1,False,23,466,"['RYAAY.OQ', 'RYAAY.O', 'RYA.F', 'RYA.I', 'RYA.L']",Ryanair Holdings PLC,0,0.267261,0,0.23744,0.385467,0.377092,466,0,0,0,0,0,1,2,2,14,17
RYA.L,2007-01-02,2007-01-02 03:23:16+00:00,2007-01-02 03:23:16+00:00,428e7beecace9171,UPDATE 1-AirAsia to announce new service on Friday,3,1,RTRS,"{'ID', 'NEWS', 'MRG', 'GB', 'AU', 'RTRS', 'MY', 'LEN', 'EMRG', 'TH', 'ASIA'}","{'PCO', 'EMK', 'DNP', 'E', 'PSC', 'SI', 'RNP', 'UKI'}",2497,4,UPDATE 1,False,23,466,"['RYAAY.OQ', 'RYAAY.O', 'RYA.F', 'RYA.I', 'RYA.L']",Ryanair Holdings PLC,0,0.267261,0,0.23744,0.385467,0.377092,466,0,0,0,0,0,1,2,2,14,17
TSM.N,2007-01-02,2007-01-02 03:32:11+00:00,2007-01-02 03:32:11+00:00,54c830abcb78aae9,TSMC plans five new 12-inch wafer plants -paper,3,1,RTRS,"{'JP', 'ELI', 'HDWR', 'TEL', 'US', 'CN', 'ELC', 'TW', 'RTRS', 'SG', 'LEN', 'EMRG', 'KR', 'ASIA'}","{'PCU', 'PCO', 'DNP', 'Z', 'E', 'PSC', 'U', 'RNP'}",1758,1,,False,15,331,"['TSM.N', '2330.TW']",Taiwan Semiconductor Manufacturing Co Ltd,1,1.0,-1,0.42868199999999995,0.321737,0.249581,312,0,0,0,0,0,3,3,3,6,15
2330.TW,2007-01-02,2007-01-02 03:32:11+00:00,2007-01-02 03:32:11+00:00,54c830abcb78aae9,TSMC plans five new 12-inch wafer plants -paper,3,1,RTRS,"{'JP', 'ELI', 'HDWR', 'TEL', 'US', 'CN', 'ELC', 'TW', 'RTRS', 'SG', 'LEN', 'EMRG', 'KR', 'ASIA'}","{'PCU', 'PCO', 'DNP', 'Z', 'E', 'PSC', 'U', 'RNP'}",1758,1,,False,15,331,"['TSM.N', '2330.TW']",Taiwan Semiconductor Manufacturing Co Ltd,1,1.0,-1,0.42868199999999995,0.321737,0.249581,312,0,0,0,0,0,3,3,3,6,15
WF.N,2007-01-02,2007-01-02 03:42:35+00:00,2007-01-02 03:42:35+00:00,5e480c85339688aa,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,1,RTRS,"{'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",3162,4,,True,26,589,"['WF.N', '053000.KS']",Woori Finance Holdings Co Ltd,22,0.078811,1,0.051564099999999995,0.134739,0.813697,101,1,1,1,1,1,2,2,2,2,4
053000.KS,2007-01-02,2007-01-02 03:42:35+00:00,2007-01-02 03:42:35+00:00,5e480c85339688aa,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,1,RTRS,"{'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",3162,4,,True,26,589,"['WF.N', '053000.KS']",Woori Finance Holdings Co Ltd,22,0.078811,1,0.051564099999999995,0.134739,0.813697,101,1,1,1,1,1,2,2,2,2,4
015760.KS,2007-01-02,2007-01-02 03:42:35+00:00,2007-01-02 03:42:35+00:00,5e480c85339688aa,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,1,RTRS,"{'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",3162,4,,True,26,589,"['015760.KS', 'KEP.N']",Korea Electric Power Corp,1,1.0,1,0.0496276,0.1335,0.816872,219,3,3,3,3,3,5,5,5,9,9
KEP.N,2007-01-02,2007-01-02 03:42:35+00:00,2007-01-02 03:42:35+00:00,5e480c85339688aa,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,1,RTRS,"{'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",3162,4,,True,26,589,"['015760.KS', 'KEP.N']",Korea Electric Power Corp,1,1.0,1,0.0496276,0.1335,0.816872,219,3,3,3,3,3,5,5,5,9,9
060000.KS,2007-01-02,2007-01-02 03:42:35+00:00,2007-01-02 03:42:35+00:00,5e480c85339688aa,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,1,RTRS,"{'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",3162,4,,True,26,589,"['060000.KS', 'KB.N']",Kookmin Bank,21,0.078811,-1,0.694098,0.11255699999999999,0.19334500000000002,63,1,1,1,1,2,2,2,2,4,9
KB.N,2007-01-02,2007-01-02 03:42:35+00:00,2007-01-02 03:42:35+00:00,5e480c85339688aa,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,1,RTRS,"{'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",3162,4,,True,26,589,"['060000.KS', 'KB.N']",Kookmin Bank,21,0.078811,-1,0.694098,0.11255699999999999,0.19334500000000002,63,1,1,1,1,2,2,2,2,4,9
HMC.N,2007-01-02,2007-01-02 04:25:56+00:00,2007-01-02 04:25:56+00:00,f996c05a5d037a4a,"INDIA'S HERO HONDA <HROH.BO> DEC VEHICLE SALES 252,462  UNITS VS 245,104 YEAR AGO ",1,1,RTRS,"{'JP', 'MAC', 'IN', 'RTRS', 'LEN', 'EMRG', 'ASIA', 'RESF', 'AUT'}","{'SNI', 'J', 'E'}",0,2,,False,1,13,"['HMC.N', '7267.T']",Honda Motor Co Ltd,1,1.0,1,0.0714529,0.38972399999999996,0.5388229999999999,13,0,0,0,0,0,0,0,0,7,24
7267.T,2007-01-02,2007-01-02 04:25:56+00:00,2007-01-02 04:25:56+00:00,f996c05a5d037a4a,"INDIA'S HERO HONDA <HROH.BO> DEC VEHICLE SALES 252,462  UNITS VS 245,104 YEAR AGO ",1,1,RTRS,"{'JP', 'MAC', 'IN', 'RTRS', 'LEN', 'EMRG', 'ASIA', 'RESF', 'AUT'}","{'SNI', 'J', 'E'}",0,2,,False,1,13,"['HMC.N', '7267.T']",Honda Motor Co Ltd,1,1.0,1,0.0714529,0.38972399999999996,0.5388229999999999,13,0,0,0,0,0,0,0,0,7,24
HMC.N,2007-01-02,2007-01-02 04:30:02+00:00,2007-01-02 04:25:56+00:00,44a26f803b4192f7,India's Hero Honda Dec vehicle sales up 3 pct yr/yr,3,1,RTRS,"{'JP', 'MAC', 'IN', 'RTRS', 'LEN', 'EMRG', 'ASIA', 'RESF', 'AUT'}","{'SNI', 'PCO', 'DNP', 'J', 'E', 'SNS', 'PSC', 'RNP'}",420,2,,False,4,92,"['HMC.N', '7267.T']",Honda Motor Co Ltd,1,1.0,-1,0.544389,0.168729,0.286882,92,1,1,1,1,1,1,1,1,8,25
7267.T,2007-01-02,2007-01-02 04:30:02+00:00,2007-01-02 04:25:56+00:00,44a26f803b4192f7,India's Hero Honda Dec vehicle sales up 3 pct yr/yr,3,1,RTRS,"{'JP', 'MAC', 'IN', 'RTRS', 'LEN', 'EMRG', 'ASIA', 'RESF', 'AUT'}","{'SNI', 'PCO', 'DNP', 'J', 'E', 'SNS', 'PSC', 'RNP'}",420,2,,False,4,92,"['HMC.N', '7267.T']",Honda Motor Co Ltd,1,1.0,-1,0.544389,0.168729,0.286882,92,1,1,1,1,1,1,1,1,8,25
WF.N,2007-01-02,2007-01-02 04:35:40+00:00,2007-01-02 03:42:35+00:00,6a19af0534fa9d1d,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,2,RTRS,"{'XREF', 'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",4702,6,,True,96,968,"['WF.N', '053000.KS']",Woori Finance Holdings Co Ltd,22,0.05902809999999999,-1,0.6593680000000001,0.120952,0.21967899999999999,43,2,2,2,2,2,3,3,3,3,5
053000.KS,2007-01-02,2007-01-02 04:35:40+00:00,2007-01-02 03:42:35+00:00,6a19af0534fa9d1d,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,2,RTRS,"{'XREF', 'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",4702,6,,True,96,968,"['WF.N', '053000.KS']",Woori Finance Holdings Co Ltd,22,0.05902809999999999,-1,0.6593680000000001,0.120952,0.21967899999999999,43,2,2,2,2,2,3,3,3,3,5
015760.KS,2007-01-02,2007-01-02 04:35:40+00:00,2007-01-02 03:42:35+00:00,6a19af0534fa9d1d,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,2,RTRS,"{'XREF', 'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",4702,6,,True,96,968,"['015760.KS', 'KEP.N']",Korea Electric Power Corp,1,1.0,1,0.00993105,0.394673,0.595396,183,4,4,4,4,4,6,6,6,10,10
KEP.N,2007-01-02,2007-01-02 04:35:40+00:00,2007-01-02 03:42:35+00:00,6a19af0534fa9d1d,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,2,RTRS,"{'XREF', 'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",4702,6,,True,96,968,"['015760.KS', 'KEP.N']",Korea Electric Power Corp,1,1.0,1,0.00993105,0.394673,0.595396,183,4,4,4,4,4,6,6,6,10,10
060000.KS,2007-01-02,2007-01-02 04:35:40+00:00,2007-01-02 03:42:35+00:00,6a19af0534fa9d1d,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,2,RTRS,"{'XREF', 'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",4702,6,,True,96,968,"['060000.KS', 'KB.N']",Kookmin Bank,21,0.05902809999999999,-1,0.694098,0.11255699999999999,0.19334500000000002,63,2,2,2,2,3,3,3,3,5,10
KB.N,2007-01-02,2007-01-02 04:35:40+00:00,2007-01-02 03:42:35+00:00,6a19af0534fa9d1d,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,2,RTRS,"{'XREF', 'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",4702,6,,True,96,968,"['060000.KS', 'KB.N']",Kookmin Bank,21,0.05902809999999999,-1,0.694098,0.11255699999999999,0.19334500000000002,63,2,2,2,2,3,3,3,3,5,10
LPL.N,2007-01-02,2007-01-02 04:35:40+00:00,2007-01-02 03:42:35+00:00,6a19af0534fa9d1d,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,2,RTRS,"{'XREF', 'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",4702,6,,True,96,968,"['LPL.N', '034220.KS']",LG Display Co Ltd,1,1.0,-1,0.6187729999999999,0.130046,0.251181,313,0,0,0,0,0,0,0,0,0,5
034220.KS,2007-01-02,2007-01-02 04:35:40+00:00,2007-01-02 03:42:35+00:00,6a19af0534fa9d1d,"Korea Hot Stocks-LG Elec, LG.Philips, Banks, KEPCO",3,2,RTRS,"{'XREF', 'RET', 'ELG', 'FIN', 'DIV', 'BNK', 'ENR', 'LEN', 'RTRS', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'MF', 'E', 'PSC'}",4702,6,,True,96,968,"['LPL.N', '034220.KS']",LG Display Co Ltd,1,1.0,-1,0.6187729999999999,0.130046,0.251181,313,0,0,0,0,0,0,0,0,0,5
